AoA_deg,CL,Cd,CL/Cd,C_MLE
-7.620000057183026,-0.22298466384622279,0.028155498377978292,-7.919755525287711,0.05413257595133369
-7.610000224784608,-0.2225308242357076,0.028059231106697186,-7.930752749051412,0.053927224543506076
-7.599999819428395,-0.22207698872904327,0.027963124287134614,-7.941780269210381,0.0537218802998531
-7.589999987029977,-0.2216231906477828,0.027867186520414117,-7.952836949845391,0.05351655305733541
-7.580000154631558,-0.2211694462239186,0.027771417509136566,-7.963923561019372,0.053311248152656344
-7.569999749275344,-0.22071571660475825,0.027675810062208313,-7.975040878971362,0.053105956303095975
-7.559999916876928,-0.2202620090134693,0.02758036978997053,-7.98618766502422,0.05290066996464277
-7.5500000844785085,-0.21980835180569022,0.02748509792046486,-7.997364697108293,0.05269541193999376
-7.54000025208009,-0.21935478505233622,0.027389999055815642,-8.008572202041067,0.05249019744732339
-7.529999846723877,-0.21890114043537523,0.027295050478139633,-8.019810793560952,0.05228494535779548
-7.520000014325459,-0.21844758026316283,0.027200276564512668,-8.031079380573814,0.05207973423901144
-7.510000181927041,-0.2179940900225817,0.027105672985991012,-8.042378808865852,0.05187455467002397
-7.499999776570828,-0.21754058949403843,0.027011227893747786,-8.053709751728537,0.05166937745654523
-7.48999994417241,-0.2170871375594507,0.026916952861447116,-8.065071060490745,0.05146421798961081
-7.4800001117739905,-0.2166337402952456,0.02682284619685838,-8.07646357531658,0.051259088838106696
-7.470000279375572,-0.21618032871966503,0.026728900144314904,-8.087887176519137,0.05105395100409014
-7.459999874019358,-0.2157269916641481,0.02663512253613794,-8.099342939813944,0.05084885033160825
-7.45000004162094,-0.21527367454883464,0.026541511213444554,-8.11082959133797,0.05064376196318542
-7.440000209222523,-0.21482039168834852,0.02644806582793883,-8.122347890612842,0.05043869042614583
-7.42999980386631,-0.2143671199750502,0.026354781569384984,-8.1338985645045,0.050233619376229326
-7.419999971467892,-0.21391389748697281,0.026261667234708342,-8.145480466840151,0.0500285762654857
-7.410000139069472,-0.2134607203115185,0.026168719640507716,-8.157094548144924,0.04982355456777724
-7.399999733713258,-0.21300755411249406,0.026075933188693553,-8.168741366650437,0.04961854123179172
-7.38999990131484,-0.21255443789592346,0.025983316535953708,-8.180419832156801,0.049413548080072416
-7.380000068916423,-0.21210133756201932,0.025890863512205965,-8.192130689732556,0.04920856534347892
-7.370000236518004,-0.21164830337370685,0.02579857991578666,-8.203874169221038,0.0490036162050871
-7.359999831161791,-0.21119525320996327,0.025706453665079614,-8.215651056406003,0.048798655551944084
-7.349999998763373,-0.21074224612078096,0.025614496759421162,-8.227459945831992,0.04859372100596827
